post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
161924767.70,2025-05-13T05:59:14.726Z,true,2025-05-13T05:59:14.872Z,2025-05-13T05:59:14.872Z,newsletter,everyone,Jsou Figma Sites slepou uličkou? ŘSoW#70,"Navigace má ukázat, kde právě jste. Ovládáte akcelerátory ovládání UI? Snižovat očekávání a překvapit je cesta do pekel. Jak analyzovat uživatelské testování? Test přístupnosti, který zvládnete sami.",
161924601.69,2025-05-06T05:59:20.203Z,true,2025-05-06T05:59:20.303Z,2025-05-06T05:59:20.303Z,newsletter,everyone,Nešetřete kontrastem: ŘSoW#69,"Penpot umí design tokeny nativně. Pište užitečné chybovky. Věřte v jednoduchý design. Všechno, co potřebujete vědět o zákonu o přístupnosti. Co drží UX pohromadě? Muzeum skinů pro WinAmp. A víc!",
161761467.ogilvyapp-com,2025-04-21T05:59:18.522Z,true,,,newsletter,everyone,OgilvyApp.com vám pomůže psát lepší texty rychleji ,OgilvyApp.com je chytrý editor s umělou inteligencí. Pomůže psát jako David Ogilvy – aniž by přebíral kontrolu nad vaším textem.,
161726980.design-tokens,2025-04-20T11:25:09.246Z,true,,,newsletter,everyone,Design tokeny,"Design tokeny ukládají základní hodnoty, jako jsou barvy, velikosti písma nebo mezery.",
161680187.cognitive-load,2025-04-19T05:59:00.000Z,true,,,newsletter,everyone,Kognitivní zátěž,Kognitivní zátěž představuje míru mentální námahy potřebné k používání rozhraní. Design může kognitivní zátěž snížit – nebo naopak zhoršit.,
161661659.wireflow,2025-04-18T05:59:00.000Z,true,,,newsletter,everyone,Wireflow,"Wireflow je nástroj, který spojuje vzhled obrazovek s tokem uživatelských akcí – a dává tak logiku celému návrhu.",
161543580.usability,2025-04-17T15:57:31.795Z,true,,,newsletter,everyone,Použitelnost,"Použitelnost – vlastnost systému, která rozhoduje o tom, jestli s ním lidé zvládnou něco udělat bez frustrace.",
161371589.bug,2025-04-16T05:59:40.741Z,true,,,newsletter,everyone,Bug,"Bug (chyba) jako neviditelný důsledek mylného předpokladu vývojáře, který se projeví až v reálném provozu a ukáže, že realita je vždy složitější než testy.",
161326261.digitalni-nostalgie-ale-s-velkou,,false,,,newsletter,everyone,,,
161320057.68,2025-04-29T05:59:26.929Z,true,2025-04-29T05:59:27.075Z,2025-04-29T05:59:27.075Z,newsletter,everyone,Dopřejte obsahu prostor k nadechnutí: ŘSoW#68,Nebojte se volného prostoru. Zrušte škály v dotaznících. Naučte se mluvit o design tokenech. A/B testy reklam jsou cinklé. AI je budoucnost přístupnosti. Hloupneme kvůli UX. Design je mrtvý.,
161259887.dbdiagram-io,2025-04-14T05:59:21.403Z,true,,,newsletter,everyone,Navrhněte a vizualizujte strukturu databáze s DBDiagram.io,"DBDiagram.io – webový nástroj pro tvorbu, sdílení a správu modelu databáze pomocí jednoduché syntaxe podobné kódu.",
161218847.kiss,2025-04-13T07:32:27.252Z,true,,,newsletter,everyone,KISS – Keep It Simple and Stupid,"KISS je zásada, která říká, že jednoduchost není o chudosti, ale o přirozené použitelnosti.",
160886482.67,2025-04-22T05:59:19.225Z,true,2025-04-22T05:59:19.345Z,2025-04-22T05:59:19.345Z,newsletter,everyone,Vyznačte výchozí volbu: ŘSoW#67,"💪 Budoucnost designových týmů je ve všestrannosti. 🛠️ Taktiky pro správu design systému. ♿ Co znamenají úrovně A, AA a AAA v přístupnosti? 💅 Už je čas opustit CSS pre-processory.",
160812597.bounce-rate,2025-04-12T05:59:42.238Z,true,,,newsletter,everyone,Míra okamžitého opuštění,"Míra okamžitého opuštění (bounce rate) označuje podíl návštěvníků, kteří vstoupí na webovou stránku a bez jakékoli další interakce ji opustí.",
160808601.ux-maturity,2025-04-11T05:59:31.655Z,true,,,newsletter,everyone,Model zralosti UX,"Model zralosti UX – Strukturovaný rámec pro hodnocení, jak dobře organizace začleňuje uživatelskou zkušenost do vývoje produktů a rozhodovacích procesů.",
160786772.snap-to-grid,2025-04-10T05:59:35.767Z,true,,,newsletter,everyone,Přichytit na mřížku,"Přichytit na mřížku je designový princip a nástroj pro zarovnávání prvků do neviditelného systému, který zajišťuje konzistenci, přesnost a rytmus v digitálních rozhraních.",
160784243.participatory-design,2025-04-08T05:59:39.169Z,true,,,newsletter,everyone,Participativní design,"Participativní design je způsob navrhování, při kterém se lidé přímo podílejí na tvorbě produktu nebo služby. Díky tomu vznikají řešení, která lépe fungují v reálném světě.",
160719031.mess-with-dns,2025-04-07T05:59:42.842Z,true,,,newsletter,everyone,Naučte se psát doménové záznamy s Mess With DNS,Mess With DNS je experimentální hřiště pro doménové záznamy. Umožňuje vyzkoušet si práci s DNS záznamy bez rizika pro vlastní doménu.,
160674475.love-letter,2025-04-06T05:59:34.804Z,true,,,newsletter,everyone,Milostný dopis,"Milostný dopis je kvalitativní výzkumná technika v UX, při níž uživatelé vyjadřují emocionální vztah k digitálním produktům prostřednictvím dopisů plných náklonnosti nebo zklamání.",
160664071.usability-heuristics,2025-04-05T20:14:40.041Z,true,,,newsletter,everyone,Heuristiky použitelnosti podle Jakoba Nielsena,"Nielsenovy heuristiky jsou pravidla, která pomáhají navrhovat rozhraní, jež uživatele nefrustrují – a často zabrání drahým chybám dřív, než nastanou.",
160323773.lazy-registration,2025-04-04T05:59:25.450Z,true,,,newsletter,everyone,Lazy registration,"Lazy registration je návrhový vzor návrhu UX, který umožňuje používat digitální produkt ještě před registrací, čímž snižuje překážky vstupu a zvyšuje konverzi i spokojenost uživatelů.",
160320226.flow,2025-04-03T05:59:41.113Z,true,,,newsletter,everyone,Flow,"Flow je stav hlubokého soustředění, při němž člověk ztrácí pojem o čase. V digitálním prostředí umožňuje vytvářet příjemné, smysluplné a plynule navazující uživatelské zážitky.",
160286992.eeat,2025-04-02T05:59:56.597Z,true,,,newsletter,everyone,E‑E‑A‑T,"E‑E‑A‑T představuje rámec pro hodnocení kvality obsahu podle Googlu: zkušenost, odbornost, autorita a důvěryhodnost jako základ důvěryhodného webu i lepších pozic ve vyhledávači.",
160284332.july-17,2025-07-17T05:00:45.957Z,true,,,newsletter,everyone,July 17,17. červenec v emoji kalendářového listu na iOS a v dalších prostředích odkazuje na den uvedení aplikace iCal v roce 2002.,
160253431.66,2025-04-15T05:59:36.346Z,true,2025-04-15T05:59:36.478Z,2025-04-15T05:59:36.478Z,newsletter,everyone,Comic Sans dal počítačům lidskost: ŘSoW#66,Rozdělte odstavce na kratší. Přepněte na hezčí zarovnávání textu. UX usnadňuje zabezpečení. Kvalitní typografie prozradí text generovaný AI. Jak na spolupráci se stakeholdery?,
160216110.kardsort-com,2025-03-31T05:59:31.286Z,true,,,newsletter,everyone,KardSort pomůže s card-sortingem,KardSort je webový nástroj pro třídění karet v informační architektuře. Umožňuje různé typy studií a export dat pro podrobnou analýzu.,
160152568.parallel-design,2025-03-30T05:59:42.202Z,true,,,newsletter,everyone,Paralelní design,"Paralelní design je kreativní proces, při kterém více návrhářů současně vytváří různá řešení jednoho problému, aby se nalezl nejlepší možný směr.",
160083176.designers-mindset,2025-03-29T06:59:38.261Z,true,,,newsletter,everyone,Designérské nastavení mysli,"Designérské nastavení mysli se zaměřuje na člověka a iterativní přístup k řešení problémů. Klade důraz na empatii, nepředpojatost, tvořivost a experimentování jako zdroj inovací.",
160020406.banner-blindness,2025-03-28T06:59:43.947Z,true,,,newsletter,everyone,Bannerová slepota,"Bannerová slepota je jev, při kterém uživatelé přehlížejí části rozhraní připomínající reklamu, i když obsahují důležité nebo užitečné informace.",
159950230.task-oriented-ux,2025-03-27T07:03:38.676Z,true,,,newsletter,everyone,UX zaměřené na úkoly,"Task-oriented UX je návrhový přístup, který staví do centra pozornosti potřeby uživatele a usnadňuje dokončení konkrétních úkolů.",
159886547.lazy-loading,2025-03-26T06:59:37.431Z,true,,,newsletter,everyone,Lazy loading,"Lazy loading je technika, která výrazně zrychluje načítání webových stránek. Načítá pouze to, co uživatel skutečně potřebuje – a to ve chvíli, kdy to potřebuje.",
159772198.65,2025-04-09T05:59:38.038Z,true,2025-04-09T05:59:39.450Z,2025-04-09T05:59:39.450Z,newsletter,everyone,Fibonacci místo 4px-gridu: ŘSoW#65,AI mění složení produktových týmů. CSS dostane funkce. Nahraďte 4px-grid Fibonacciho posloupností. Z interakce se vytratil fyzický kontakt. Google Discover se mění. Zkuste si starý macOS.,
159745358.ooux,2025-03-25T05:59:33.813Z,true,,,newsletter,everyone,OOUX: objektově orientované UX,"Objektově orientované UX je návrhový přístup, který staví design na objektech, jejich vlastnostech a vztazích. Ne na úkolech uživatele.",
159706372.quantity-leads-to-quality,2025-03-23T22:24:24.244Z,true,,,newsletter,everyone,Kvantita plodí kvalitu,"Kvantita plodí kvalitu je princip vývoje produktů, který dává přednost rychlé iteraci a množství výstupů před časnou dokonalostí, aby přinesl zpětnou vazbu, vhled a lepší uživatelský zážitek.",
159609750.mailinput-com,2025-03-23T06:59:32.534Z,true,,,newsletter,everyone,Mailinput.com ověří adresu a zlepší doručitelnost e-mailů ,"MailInput.com — Bezplatný nástroj pro ověřování e-mailových adres, který se připojuje k poštovnímu serveru, aby ověřil existenci schránky a odhalil jednorázové adresy.",
159584420.fitts-law,2025-03-22T06:59:49.079Z,true,,,newsletter,everyone,Fittsovo pravidlo,"Fittsův zákon představuje psychologický princip popisující vztah mezi vzdáleností, velikostí cíle a rychlostí jeho dosažení; klíčový pro návrh efektivních uživatelských rozhraní.",
159514391.dont-repeat-yourself,2025-03-21T06:59:37.665Z,true,,,newsletter,everyone,DRY – Don’t Repeat Yourself,"DRY neboli Don’t Repeat Yourself je princip, který pomáhá vývojářům psát přehlednější a efektivnější kód tím, že snižuje zbytečné opakování práce.",
159464640.64,2025-04-01T05:59:49.950Z,true,2025-04-01T05:59:50.096Z,2025-04-01T05:59:50.096Z,newsletter,everyone,Klikněte zde: ŘSoW#64,Grid vs flexbox. Designové tokeny mění design systémy. Jak dosáhnout stejného stínu na všech platformách? Počítačové hry bez bariér. Připraví nás AI o kouzlo webu? Dopisy šéfů v IT.,
159441379.pixel-perfect,2025-03-20T06:59:42.436Z,true,,,newsletter,everyone,Pixel perfect,"Pixel perfect – přístup k vývoji webů a aplikací, kde finální verze přesně odpovídá návrhu designéra. Naráží však na technické výzvy, proto je efektivnější pracovat s design systémem.",
159278039.regex-helper,2025-03-18T06:59:44.970Z,true,,,newsletter,everyone,RegEx Helper – generátor a vysvětlovač regulárních výrazů,"AI nástroj pro generování, testování a pochopení regulárních výrazů. Převádí popis vzoru na odpovídající regulární výraz s podrobným vysvětlením a možností okamžitého testování.",
159209057.magic-link,2025-03-17T06:59:36.004Z,true,,,newsletter,everyone,Magic link,Autentizace kouzelným odkazem je metoda přihlášení bez hesla. Uživatel obdrží jednorázový odkaz e-mailem a získá okamžitý přístup ke svému účtu.,
159174202.user-delight-curve,2025-03-16T12:11:49.223Z,true,,,newsletter,everyone,Křivka uspokojení,"Křivka uživatelského uspokojení – ukazuje, jak se proměňuje spokojenost uživatelů v čase a jak spokojenost ovlivňuje jejich zapojení, retenci a loajalitu.",
159152828.guerrilla-testing,2025-03-15T22:55:01.216Z,true,,,newsletter,everyone,Guerrilla testing,"Guerrilla testing je jednoduchá metoda testování, při níž získáváme zpětnou vazbu od uživatelů v jejich běžném prostředí, například v kavárně nebo na ulici.",
159098473.63,2025-03-25T06:59:41.764Z,true,2025-03-25T06:59:41.881Z,2025-03-25T06:59:41.881Z,newsletter,everyone,NEPIŠTE VELKÝMI PÍSMENY: ŘSoW#63,Scameři útočí na poddomény. Plán pro návrhářské lídry. Aplikace kazí zážitek ze služeb. Kreativní karty pomáhají s nápady. Zdroje pro sekundární výzkum. Umíte zvolit správný graf?,
159034554.editorial-style-guide,2025-03-14T00:38:35.244Z,true,,,newsletter,everyone,Editorial style guide,"Editorial style guide je soubor pravidel, která pomáhají udržet konzistentní, srozumitelný a profesionální ráz psaného obsahu. Používá se k zajištění jednotného stylu komunikace napříč různými kanály.",
159004128.cookies,2025-03-13T20:20:07.756Z,true,,,newsletter,everyone,Cookies,"Cookies jsou malé textové soubory uložené v prohlížeči, které umožňují personalizaci, sledování a autentizaci uživatelů. Regulace cookies se zpřísňují, přičemž nové alternativy se stále hledají.",
158864872.maya,2025-03-12T06:59:31.120Z,true,,,newsletter,everyone,MAYA: Most Advanced Yet Acceptable,"Princip MAYA pomáhá v UX designu vyvažovat inovace s povědomostí, aby byly produkty přijatelné a snadno osvojitelné.",
158833591.microsoft-clarity,2025-03-11T11:03:29.921Z,true,,,newsletter,everyone,"Microsoft Clarity ukáže, jak lidé procházejí váš web a jak nízko doscrollují na stránkách","Microsoft Clarity – analytický nástroj pro vizualizaci chování uživatelů na webu prostřednictvím záznamů relací, teplotních map kliknutí a sledování posouvání stránky.",
158828722.62,2025-03-19T06:59:35.777Z,true,2025-03-19T06:59:35.958Z,2025-03-19T06:59:35.958Z,newsletter,everyone,101 dnů do účinnosti zákona o přístupnosti: ŘSoW#62,Ve Figmě můžou na jednom projektu pracovat dva týmy. 101 dnů do účinnosti zákona o přístupnosti. Jak spravovat robots.txt. Přehled karet pro facilitaci. Report z konference Muovo.,
158808367.job-story,2025-03-10T23:06:51.168Z,true,,,newsletter,everyone,Job story,"Job story popisuje uživatelské potřeby pro vývoj softwaru. Zaměřuje se na kontext, motivaci a očekávaný výsledek, což pomáhá soustředit se při vývoji na hledání řešení s velkou užitečností.",
158477350.zero-ui,2025-03-05T23:36:48.541Z,true,,,newsletter,everyone,Zero UI,"Zero UI – koncept interakce s technologiemi bez tradičních rozhraní, využívající hlas, gesta, umělou inteligenci a v budoucnu i ovládání myšlenkami.",
158351006.favicon-io,2025-03-04T07:19:27.780Z,true,,,newsletter,everyone,Favicon.io vytvoří ikonu z písmene nebo emoji,"Favicon.io je ideálním nástrojem, pokud potřebujete rychle vytvořit favikonu bez nutnosti pokročilých grafických dovedností. Stačí vybrat písmeno a font nebo emoji.",
158245777.wysiwyg,2025-03-03T06:59:52.875Z,true,,,newsletter,everyone,What You See Is What You Get,"WYSIWYG nástroje umožňují vizuální tvorbu webových stránek bez znalosti kódování. Sledujeme jejich vzestup, úpadek a novou budoucnost s no-code platformami.",
158227671.pozvanka-na-webinar,2025-03-02T15:03:00.461Z,true,,,podcast,everyone,Jak si naklikat web bez cizí pomoci,Pozvánka na webinář,
